,time,PM10,PM25,NO2,NO,NOX
,microg/m3,microg/m3,microg/m3,microg/m3,microg/m3
2025-08-13 03:00:00Z,27.5,11.4,16.0,1.5,18.2
2025-08-13 04:00:00Z,35.9,15.3,18.8,1.7,21.4
2025-08-13 05:00:00Z,42.6,12.0,35.8,3.1,40.7
2025-08-13 06:00:00Z,56.0,16.3,56.3,9.1,70.1
2025-08-13 07:00:00Z,42.8,16.6,45.2,7.4,56.4
2025-08-13 08:00:00Z,49.6,15.9,36.2,5.4,44.4
2025-08-13 09:00:00Z,46.0,16.5,57.2,15.3,80.8
2025-08-13 10:00:00Z,55.1,17.6,62.0,14.5,84.2
2025-08-13 11:00:00Z,50.6,18.7,46.9,8.8,60.4
2025-08-13 12:00:00Z,51.4,17.7,38.9,5.3,47.0
2025-08-13 13:00:00Z,41.6,17.5,37.1,7.9,49.2
2025-08-13 14:00:00Z,51.1,17.7,61.7,13.1,81.6
2025-08-13 15:00:00Z,59.2,14.8,52.2,9.3,66.5
2025-08-13 16:00:00Z,60.4,20.4,81.9,14.3,103.7
2025-08-13 17:00:00Z,68.0,19.0,87.7,16.9,113.6
2025-08-13 18:00:00Z,43.9,16.0,54.8,5.8,63.6
2025-08-13 19:00:00Z,50.2,17.7,37.4,9.0,51.4
2025-08-13 20:00:00Z,40.8,12.6,36.3,4.5,43.1
2025-08-13 21:00:00Z,36.3,18.8,33.9,3.7,39.6
2025-08-13 22:00:00Z,31.5,15.5,34.5,4.8,41.8
2025-08-13 23:00:00Z,29.1,11.9,30.5,4.8,37.8
2025-08-14 00:00:00Z,22.9,9.8,28.0,1.4,30.1
2025-08-14 01:00:00Z,21.9,11.3,23.9,1.3,25.9
2025-08-14 02:00:00Z,24.8,12.0,23.5,4.3,30.0
2025-08-14 03:00:00Z,30.3,19.4,28.4,2.6,32.5
2025-08-14 04:00:00Z,26.3,11.8,26.1,6.3,35.9
2025-08-14 05:00:00Z,33.0,13.5,33.7,9.9,48.7
2025-08-14 06:00:00Z,56.6,14.6,40.2,17.9,67.6
2025-08-14 07:00:00Z,42.4,14.4,40.1,17.9,67.4
2025-08-14 08:00:00Z,38.9,15.6,37.2,11.8,55.2
2025-08-14 09:00:00Z,37.8,15.4,27.9,7.0,38.6
2025-08-14 10:00:00Z,36.8,16.5,24.4,6.2,34.0
2025-08-14 11:00:00Z,43.2,20.9,24.8,4.3,31.4
2025-08-14 12:00:00Z,39.5,18.8,25.1,3.3,30.2
2025-08-14 13:00:00Z,42.8,18.4,27.9,3.7,33.5
2025-08-14 14:00:00Z,35.4,19.8,19.9,2.2,23.1
2025-08-14 15:00:00Z,33.6,18.7,21.8,2.5,25.7
2025-08-14 16:00:00Z,35.1,20.8,14.0,1.0,15.4
2025-08-14 17:00:00Z,39.5,22.9,17.1,1.3,19.0
2025-08-14 18:00:00Z,30.9,16.4,13.6,0.9,14.9
2025-08-14 19:00:00Z,36.7,18.6,11.4,0.5,12.2
2025-08-14 20:00:00Z,36.0,18.6,13.0,0.4,13.6
2025-08-14 21:00:00Z,23.3,13.0,7.3,0.3,7.8
2025-08-14 22:00:00Z,21.4,8.7,7.7,0.4,8.2
2025-08-14 23:00:00Z,11.9,4.4,5.6,0.2,5.9
2025-08-15 00:00:00Z,10.4,0.5,5.5,0.3,6.0
2025-08-15 01:00:00Z,12.9,1.8,5.8,0.4,6.5
2025-08-15 02:00:00Z,8.8,2.3,4.0,0.1,4.3
2025-08-15 03:00:00Z,10.2,1.4,3.5,0.1,3.8
2025-08-15 04:00:00Z,8.3,2.5,4.0,0.1,4.3
2025-08-15 05:00:00Z,13.3,4.0,5.2,0.3,5.8
2025-08-15 06:00:00Z,11.0,6.0,7.9,1.2,9.7
2025-08-15 07:00:00Z,11.8,4.1,8.3,1.2,10.2
2025-08-15 08:00:00Z,9.9,2.7,7.9,1.4,10.0
2025-08-15 09:00:00Z,15.9,3.1,10.6,2.4,14.3
2025-08-15 10:00:00Z,21.8,4.4,9.8,1.5,12.1
2025-08-15 11:00:00Z,29.7,7.7,8.9,1.1,10.6
2025-08-15 12:00:00Z,26.5,14.8,9.4,1.4,11.5
2025-08-15 13:00:00Z,18.0,7.5,7.0,0.8,8.3
2025-08-15 14:00:00Z,12.0,6.0,9.2,1.2,10.9
2025-08-15 15:00:00Z,8.1,5.2,7.6,0.8,8.9
2025-08-15 16:00:00Z,12.6,4.2,8.2,1.1,9.9
2025-08-15 17:00:00Z,14.8,3.5,12.8,1.6,15.2
2025-08-15 18:00:00Z,14.8,11.7,13.7,1.3,15.6
2025-08-15 19:00:00Z,19.5,12.8,17.7,1.3,19.6
2025-08-15 20:00:00Z,19.5,12.9,19.0,0.5,19.7
2025-08-15 21:00:00Z,25.6,8.9,20.4,0.5,21.2
2025-08-15 22:00:00Z,25.4,7.1,20.3,1.0,21.7
2025-08-15 23:00:00Z,22.5,7.8,13.4,0.7,14.5
2025-08-16 00:00:00Z,14.8,6.8,10.5,0.5,11.2
2025-08-16 01:00:00Z,16.4,4.2,9.5,0.4,10.1
2025-08-16 02:00:00Z,9.4,3.2,9.2,0.3,9.7
2025-08-16 03:00:00Z,13.6,5.7,9.5,0.3,10.0
2025-08-16 04:00:00Z,17.3,4.0,11.0,0.3,11.4
2025-08-16 05:00:00Z,17.0,4.6,12.7,0.7,13.6
2025-08-16 06:00:00Z,29.0,16.1,13.4,1.0,14.9
2025-08-16 07:00:00Z,33.2,20.7,12.0,1.0,13.6
2025-08-16 08:00:00Z,33.9,21.4,11.0,0.9,12.4
2025-08-16 09:00:00Z,33.7,16.6,10.7,1.0,12.1
2025-08-16 10:00:00Z,30.9,17.2,9.7,1.0,11.3
2025-08-16 11:00:00Z,28.9,15.7,9.0,1.2,10.6
2025-08-16 12:00:00Z,29.8,16.5,9.8,1.1,11.5
2025-08-16 13:00:00Z,33.0,17.6,11.0,1.2,12.9
2025-08-16 14:00:00Z,30.7,15.2,10.5,1.4,12.5
2025-08-16 15:00:00Z,28.0,10.3,14.9,3.3,19.6
2025-08-16 16:00:00Z,27.5,13.0,13.5,1.9,16.5
2025-08-16 17:00:00Z,26.6,11.0,11.0,1.2,12.8
2025-08-16 18:00:00Z,27.5,10.4,10.3,0.8,11.6
2025-08-16 19:00:00Z,31.4,14.3,10.6,0.7,11.5
2025-08-16 20:00:00Z,27.6,11.0,13.1,0.7,14.0
2025-08-16 21:00:00Z,19.5,11.2,10.9,0.5,11.6
2025-08-16 22:00:00Z,19.2,9.9,12.1,0.5,13.0
2025-08-16 23:00:00Z,23.0,9.4,10.6,0.3,11.1
2025-08-17 00:00:00Z,20.6,9.5,12.2,0.7,13.4
2025-08-17 01:00:00Z,23.1,9.7,9.7,0.3,10.1
2025-08-17 02:00:00Z,18.1,9.8,8.2,0.5,9.0
2025-08-17 03:00:00Z,19.3,9.6,8.6,0.7,9.7
2025-08-17 04:00:00Z,24.8,14.5,8.7,0.4,9.4
2025-08-17 05:00:00Z,20.0,8.0,9.7,0.5,10.4
2025-08-17 06:00:00Z,22.8,4.2,10.6,1.1,12.3
2025-08-17 07:00:00Z,19.7,9.9,10.5,1.3,12.6
2025-08-17 08:00:00Z,20.4,10.6,12.0,2.1,15.3
2025-08-17 09:00:00Z,24.4,6.6,11.2,2.0,14.3
2025-08-17 10:00:00Z,19.9,10.9,10.1,1.6,12.6
2025-08-17 11:00:00Z,26.5,9.6,17.6,3.6,23.1
2025-08-17 12:00:00Z,21.8,8.5,12.8,2.1,15.9
2025-08-17 13:00:00Z,29.0,6.9,11.6,1.6,14.0
2025-08-17 14:00:00Z,18.4,4.5,16.0,2.8,20.2
2025-08-17 15:00:00Z,19.7,6.6,17.1,3.4,22.2
2025-08-17 16:00:00Z,22.6,6.3,13.4,1.8,16.2
2025-08-17 17:00:00Z,17.9,4.1,18.8,3.7,24.4
2025-08-17 18:00:00Z,17.8,6.3,20.0,3.7,25.6
2025-08-17 19:00:00Z,19.0,7.5,18.8,2.3,22.3
2025-08-17 20:00:00Z,13.9,6.4,18.6,1.3,20.6
2025-08-17 21:00:00Z,19.7,5.2,15.5,0.7,16.5
2025-08-17 22:00:00Z,12.8,4.6,16.3,1.0,17.7
2025-08-17 23:00:00Z,20.1,4.4,13.5,0.9,15.1
2025-08-18 00:00:00Z,21.2,5.0,11.2,0.4,11.8
2025-08-18 01:00:00Z,20.6,6.3,9.5,0.5,10.2
2025-08-18 02:00:00Z,17.6,5.2,7.4,0.2,7.8
2025-08-18 03:00:00Z,17.4,6.7,6.6,0.2,7.1
2025-08-18 04:00:00Z,16.4,4.5,8.3,0.2,8.6
2025-08-18 05:00:00Z,20.0,1.9,15.1,1.3,17.1
2025-08-18 06:00:00Z,16.7,3.7,24.7,4.3,31.3
2025-08-18 07:00:00Z,32.1,11.8,31.8,13.2,52.1
2025-08-18 08:00:00Z,38.7,9.4,25.3,10.6,41.5
2025-08-18 09:00:00Z,33.7,9.9,18.8,5.2,26.8
2025-08-18 10:00:00Z,34.3,16.1,19.7,4.2,26.0
2025-08-18 11:00:00Z,29.6,9.9,24.4,5.3,32.6
2025-08-18 12:00:00Z,27.7,10.9,20.1,3.7,25.7
2025-08-18 13:00:00Z,32.5,10.6,17.6,4.2,24.0
2025-08-18 14:00:00Z,28.4,9.8,18.5,3.3,23.6
2025-08-18 15:00:00Z,27.2,9.8,22.3,2.9,26.6
2025-08-18 16:00:00Z,24.9,8.5,23.4,2.7,27.5
2025-08-18 17:00:00Z,27.2,7.9,27.6,3.6,33.1
2025-08-18 18:00:00Z,31.4,8.8,26.1,3.2,31.0
2025-08-18 19:00:00Z,33.9,10.3,27.9,3.7,33.4
2025-08-18 20:00:00Z,28.0,6.9,22.6,2.9,27.0
2025-08-18 21:00:00Z,21.8,7.0,21.6,1.4,23.7
2025-08-18 22:00:00Z,18.8,6.6,29.9,0.6,30.8
2025-08-18 23:00:00Z,20.4,4.8,20.3,0.4,21.0
2025-08-19 00:00:00Z,20.0,8.8,17.7,1.0,19.3
2025-08-19 01:00:00Z,23.4,6.6,10.7,0.1,11.0
2025-08-19 02:00:00Z,20.9,5.1,11.4,0.2,11.8
2025-08-19 03:00:00Z,18.3,5.4,9.5,0.2,9.7
2025-08-19 04:00:00Z,22.7,6.4,11.6,0.4,12.2
2025-08-19 05:00:00Z,21.8,7.4,21.0,2.3,24.6
2025-08-19 06:00:00Z,27.4,7.4,37.7,8.1,50.1
2025-08-19 07:00:00Z,36.7,7.1,37.6,5.2,45.6
2025-08-19 08:00:00Z,45.0,12.5,50.7,19.6,80.8
2025-08-19 09:00:00Z,53.2,12.3,58.2,29.6,103.5
2025-08-19 10:00:00Z,45.6,11.8,46.9,12.5,66.1
2025-08-19 11:00:00Z,35.3,21.6,41.9,9.2,56.0
2025-08-19 12:00:00Z,34.0,6.2,27.1,4.6,34.2
2025-08-19 13:00:00Z,40.0,7.2,32.9,7.4,44.1
2025-08-19 14:00:00Z,35.2,7.2,32.6,11.0,49.4
2025-08-19 15:00:00Z,43.2,10.7,23.1,7.5,34.5
2025-08-19 16:00:00Z,35.3,10.8,16.8,4.6,23.8
2025-08-19 17:00:00Z,36.8,12.0,15.7,3.7,21.3
2025-08-19 18:00:00Z,41.0,11.3,18.1,4.1,24.4
2025-08-19 19:00:00Z,40.5,14.4,21.4,6.0,30.7
2025-08-19 20:00:00Z,36.1,16.1,16.8,2.5,20.8
2025-08-19 21:00:00Z,32.5,13.3,15.0,4.0,21.1
2025-08-19 22:00:00Z,32.5,10.8,16.6,4.0,22.8
2025-08-19 23:00:00Z,29.5,11.8,19.2,3.5,24.5
2025-08-20 00:00:00Z,30.9,16.3,15.6,1.1,17.3
2025-08-20 01:00:00Z,25.4,14.0,15.1,0.9,16.5
2025-08-20 02:00:00Z,26.3,13.5,13.8,0.7,14.8
2025-08-20 03:00:00Z,24.2,12.4,14.4,0.6,15.3
2025-08-20 04:00:00Z,25.8,12.0,17.1,1.7,19.7
2025-08-20 05:00:00Z,27.8,12.1,24.3,2.9,28.7
2025-08-20 06:00:00Z,29.9,10.3,26.0,2.6,30.0
2025-08-20 07:00:00Z,32.1,17.7,23.7,3.1,28.5
2025-08-20 08:00:00Z,30.9,11.8,21.4,2.4,25.1
2025-08-20 09:00:00Z,34.5,13.0,22.7,4.3,29.2
2025-08-20 10:00:00Z,39.3,14.1,18.9,2.7,23.0
2025-08-20 11:00:00Z,32.7,14.0,17.9,2.1,21.2
2025-08-20 12:00:00Z,33.9,15.7,18.0,2.0,21.0
2025-08-20 13:00:00Z,37.2,19.3,19.8,2.7,23.9
2025-08-20 14:00:00Z,38.0,14.6,19.0,3.3,24.0
2025-08-20 15:00:00Z,29.4,12.5,18.8,1.8,21.5
2025-08-20 16:00:00Z,24.1,8.6,15.6,1.3,17.7
2025-08-20 17:00:00Z,29.8,5.0,15.5,1.5,17.7
2025-08-20 18:00:00Z,31.4,14.8,15.8,1.3,17.9
2025-08-20 19:00:00Z,33.8,17.8,15.6,0.8,16.8
2025-08-20 20:00:00Z,23.8,10.8,11.3,0.3,11.8
2025-08-20 21:00:00Z,26.0,13.7,10.0,0.2,10.3
2025-08-20 22:00:00Z,20.8,7.2,9.8,0.2,10.1
2025-08-20 23:00:00Z,25.9,6.7,8.2,0.1,8.6
2025-08-21 00:00:00Z,19.7,4.9,11.2,0.9,12.7
2025-08-21 01:00:00Z,23.3,6.8,10.0,0.6,11.0
2025-08-21 02:00:00Z,23.0,6.1,9.2,0.3,9.8
2025-08-21 03:00:00Z,24.3,6.8,9.3,0.4,9.9
2025-08-21 04:00:00Z,26.3,5.5,10.5,0.4,11.1
2025-08-21 05:00:00Z,26.0,5.2,14.1,1.1,15.7
2025-08-21 06:00:00Z,30.9,8.6,17.1,1.8,19.7
2025-08-21 07:00:00Z,34.8,7.4,17.9,3.3,23.0
2025-08-21 08:00:00Z,30.1,5.5,15.6,3.6,21.1
2025-08-21 09:00:00Z,27.4,4.9,15.0,3.6,20.5
2025-08-21 10:00:00Z,26.8,7.2,12.8,2.7,16.9
2025-08-21 11:00:00Z,28.6,10.0,15.0,2.6,19.0
2025-08-21 12:00:00Z,32.4,7.1,10.2,1.3,12.1
2025-08-21 13:00:00Z,33.1,6.1,9.7,1.1,11.4
2025-08-21 14:00:00Z,37.3,4.8,8.5,1.0,10.0
2025-08-21 15:00:00Z,23.9,6.5,8.7,0.9,10.2
2025-08-21 16:00:00Z,25.3,9.3,9.0,1.0,10.5
2025-08-21 17:00:00Z,24.8,6.0,9.7,1.1,11.2
2025-08-21 18:00:00Z,20.8,3.6,10.6,0.9,12.0
2025-08-21 19:00:00Z,18.4,4.1,10.6,0.6,11.5
2025-08-21 20:00:00Z,21.6,4.0,9.7,0.2,10.0
2025-08-21 21:00:00Z,33.7,5.2,7.9,0.1,8.3
2025-08-21 22:00:00Z,22.6,4.1,7.0,0.2,7.3
2025-08-21 23:00:00Z,16.9,3.6,6.6,0.2,6.9
2025-08-22 00:00:00Z,16.7,2.2,6.2,0.2,6.5
2025-08-22 01:00:00Z,14.4,1.4,4.9,0.0,5.0
2025-08-22 02:00:00Z,16.6,5.6,5.3,0.1,5.3
2025-08-22 03:00:00Z,16.8,2.7,8.3,0.2,8.5
2025-08-22 04:00:00Z,13.5,0.0,10.9,0.2,11.2
2025-08-22 05:00:00Z,15.5,1.2,19.9,6.9,30.5
2025-08-22 06:00:00Z,19.1,0.8,18.6,1.9,21.6
2025-08-22 07:00:00Z,25.3,2.1,20.9,4.2,27.4
2025-08-22 08:00:00Z,31.9,1.4,19.9,6.3,29.5
2025-08-22 09:00:00Z,16.2,0.9,11.5,2.2,14.7
2025-08-22 10:00:00Z,25.5,0.9,11.2,2.5,14.9
2025-08-22 11:00:00Z,19.9,2.8,11.8,3.0,16.4
2025-08-22 12:00:00Z,11.0,2.8,7.6,1.4,9.8
2025-08-22 13:00:00Z,19.1,-0.8,8.3,1.1,10.0
2025-08-22 14:00:00Z,16.0,2.4,11.3,1.9,14.2
2025-08-22 15:00:00Z,19.5,2.2,9.2,1.4,11.4
2025-08-22 16:00:00Z,20.0,4.6,8.8,1.8,11.5
2025-08-22 17:00:00Z,15.2,4.3,14.3,2.3,17.9
2025-08-22 18:00:00Z,11.6,2.2,13.4,1.2,15.3
2025-08-22 19:00:00Z,12.8,2.6,12.8,0.9,14.1
2025-08-22 20:00:00Z,16.7,3.2,12.0,0.5,12.8
2025-08-22 21:00:00Z,18.4,2.8,15.3,0.3,15.9
2025-08-22 22:00:00Z,20.5,1.5,14.0,0.4,14.5
2025-08-22 23:00:00Z,15.3,2.0,11.3,0.1,11.5
2025-08-23 00:00:00Z,16.0,2.5,8.7,0.1,8.8
2025-08-23 01:00:00Z,12.9,1.8,14.6,0.4,15.2
2025-08-23 02:00:00Z,16.8,4.7,14.5,0.3,15.0
2025-08-23 03:00:00Z,13.2,3.3,14.3,0.3,14.7
2025-08-23 04:00:00Z,10.9,3.1,14.0,0.4,14.6
2025-08-23 05:00:00Z,16.2,2.4,17.2,1.5,19.6
2025-08-23 06:00:00Z,16.8,1.8,17.6,1.0,19.1
2025-08-23 07:00:00Z,14.3,3.5,19.0,2.3,22.5
2025-08-23 08:00:00Z,17.2,3.3,15.3,2.0,18.3
2025-08-23 09:00:00Z,16.0,4.3,16.5,3.0,21.1
2025-08-23 10:00:00Z,18.0,5.4,12.9,1.8,15.7
2025-08-23 11:00:00Z,20.7,5.1,14.0,2.3,17.5
2025-08-23 12:00:00Z,20.3,2.8,15.4,2.6,19.4
2025-08-23 13:00:00Z,16.0,5.9,11.3,1.7,13.8
2025-08-23 14:00:00Z,18.5,4.8,13.3,1.6,15.7
2025-08-23 15:00:00Z,20.2,13.9,15.1,2.1,18.2
2025-08-23 16:00:00Z,20.6,7.6,13.5,1.6,16.1
2025-08-23 17:00:00Z,24.5,8.4,13.3,1.8,16.1
2025-08-23 18:00:00Z,21.5,6.9,11.6,1.2,13.5
2025-08-23 19:00:00Z,31.3,8.9,16.0,1.4,18.2
2025-08-23 20:00:00Z,28.9,10.1,31.3,7.2,42.3
2025-08-23 21:00:00Z,29.5,11.1,29.7,5.4,38.0
2025-08-23 22:00:00Z,23.4,13.3,24.9,3.0,29.4
2025-08-23 23:00:00Z,22.1,8.0,25.0,1.9,28.1
2025-08-24 00:00:00Z,25.9,7.7,30.6,2.4,34.3
2025-08-24 01:00:00Z,26.8,7.2,24.5,2.0,27.5
2025-08-24 02:00:00Z,19.6,4.7,14.2,1.4,16.4
2025-08-24 03:00:00Z,16.1,6.5,10.5,0.8,11.7
2025-08-24 04:00:00Z,12.8,4.6,11.6,0.7,12.6
2025-08-24 05:00:00Z,13.4,3.1,9.0,0.2,9.3
2025-08-24 06:00:00Z,13.1,5.9,12.3,0.8,13.6
2025-08-24 07:00:00Z,10.0,5.2,12.0,1.2,13.8
2025-08-24 08:00:00Z,12.7,2.4,12.9,1.9,15.8
2025-08-24 09:00:00Z,11.5,1.2,10.5,1.6,13.0
2025-08-24 10:00:00Z,14.3,1.8,8.3,1.0,9.9
2025-08-24 11:00:00Z,16.2,1.2,8.1,1.6,10.6
2025-08-24 12:00:00Z,19.3,3.5,8.8,1.1,10.5
2025-08-24 13:00:00Z,19.5,4.7,10.7,1.2,12.6
2025-08-24 14:00:00Z,20.8,2.2,10.4,1.2,12.1
2025-08-24 15:00:00Z,18.4,4.1,14.5,1.9,17.5
2025-08-24 16:00:00Z,21.9,,19.8,2.6,23.9
2025-08-24 17:00:00Z,16.8,7.6,19.1,2.4,22.9
2025-08-24 18:00:00Z,17.5,7.4,23.0,4.2,29.4
2025-08-24 19:00:00Z,18.0,8.2,22.9,1.9,25.8
2025-08-24 20:00:00Z,17.8,10.1,27.5,2.2,30.8
2025-08-24 21:00:00Z,19.3,6.7,39.8,2.8,44.2
2025-08-24 22:00:00Z,23.1,9.0,39.6,2.3,43.1
2025-08-24 23:00:00Z,19.1,8.3,30.2,1.6,32.7
2025-08-25 00:00:00Z,18.6,9.9,28.5,1.4,30.6
2025-08-25 01:00:00Z,20.1,9.0,35.9,0.5,36.8
2025-08-25 02:00:00Z,14.3,6.5,23.8,0.4,24.4
2025-08-25 03:00:00Z,11.7,6.3,23.9,0.7,25.0
2025-08-25 04:00:00Z,11.8,6.2,24.5,1.4,26.8
2025-08-25 05:00:00Z,21.2,5.5,38.2,6.6,48.2
2025-08-25 06:00:00Z,32.8,6.5,50.9,12.1,69.4
2025-08-25 07:00:00Z,36.2,7.6,62.5,23.1,98.0
2025-08-25 08:00:00Z,49.1,7.3,63.4,29.0,108.0
2025-08-25 09:00:00Z,38.1,8.9,51.6,17.9,79.1
2025-08-25 10:00:00Z,31.4,11.4,46.9,18.2,74.7
2025-08-25 11:00:00Z,28.0,10.5,39.6,14.8,62.2
2025-08-25 12:00:00Z,31.7,12.0,30.5,9.2,44.5
2025-08-25 13:00:00Z,23.1,7.1,33.1,10.0,48.5
2025-08-25 14:00:00Z,22.7,5.6,26.5,5.6,35.1
2025-08-25 15:00:00Z,19.5,8.2,35.3,9.9,50.6
2025-08-25 16:00:00Z,20.3,5.3,35.5,10.4,51.4
2025-08-25 17:00:00Z,25.9,6.7,31.0,5.3,39.1
2025-08-25 18:00:00Z,27.3,7.1,33.4,6.2,42.9
2025-08-25 19:00:00Z,25.8,8.2,34.2,6.5,44.3
2025-08-25 20:00:00Z,29.7,10.2,48.7,6.3,58.5
2025-08-25 21:00:00Z,28.1,12.0,58.9,7.5,70.2
2025-08-25 22:00:00Z,33.8,12.1,58.4,7.0,69.0
2025-08-25 23:00:00Z,34.2,12.7,56.4,8.3,69.3
2025-08-26 00:00:00Z,27.8,7.6,45.4,4.1,51.8
2025-08-26 01:00:00Z,18.8,4.6,35.8,2.1,39.0
2025-08-26 02:00:00Z,20.4,2.3,25.8,1.7,28.5
2025-08-26 03:00:00Z,18.5,6.3,16.4,2.2,19.6
2025-08-26 04:00:00Z,19.0,5.0,29.9,6.6,40.0
2025-08-26 05:00:00Z,30.9,6.5,44.4,13.2,64.8
2025-08-26 06:00:00Z,31.5,8.4,43.3,16.9,69.1
2025-08-26 07:00:00Z,36.3,8.1,52.0,25.6,91.4
2025-08-26 08:00:00Z,41.7,9.1,58.5,31.6,107.0
2025-08-26 09:00:00Z,48.6,7.1,64.7,34.4,117.5
2025-08-26 10:00:00Z,36.6,9.8,67.6,47.3,142.6
2025-08-26 11:00:00Z,30.8,12.7,68.9,23.7,105.2
2025-08-26 12:00:00Z,38.4,8.9,59.1,21.3,90.8
2025-08-26 13:00:00Z,31.7,9.8,46.9,14.2,68.8
2025-08-26 14:00:00Z,26.5,7.6,46.6,20.7,77.5
2025-08-26 15:00:00Z,28.4,6.7,32.4,9.6,47.4
2025-08-26 16:00:00Z,26.4,6.7,31.8,11.2,49.2
2025-08-26 17:00:00Z,21.8,5.9,25.8,8.4,38.5
2025-08-26 18:00:00Z,26.5,5.6,28.4,5.5,37.1
2025-08-26 19:00:00Z,40.5,11.3,25.1,6.7,34.9
2025-08-26 20:00:00Z,33.7,8.6,13.4,0.8,14.5
2025-08-26 21:00:00Z,19.9,4.9,11.0,0.5,11.7
2025-08-26 22:00:00Z,16.7,4.8,13.3,0.9,14.6
2025-08-26 23:00:00Z,13.5,4.1,12.1,0.5,12.9
2025-08-27 00:00:00Z,14.1,3.2,18.1,2.6,21.9
2025-08-27 01:00:00Z,17.2,2.4,14.7,1.0,16.3
2025-08-27 02:00:00Z,18.4,8.4,13.4,0.8,14.6
2025-08-27 03:00:00Z,14.0,5.8,18.4,2.5,22.2
2025-08-27 04:00:00Z,23.5,5.1,26.7,6.6,36.6
2025-08-27 05:00:00Z,23.8,9.4,35.2,15.4,59.2
2025-08-27 06:00:00Z,29.6,8.0,35.7,18.2,63.7
2025-08-27 07:00:00Z,35.9,8.1,38.4,20.1,69.1
2025-08-27 08:00:00Z,39.9,5.6,33.3,19.4,63.1
2025-08-27 09:00:00Z,24.0,8.5,27.2,12.4,46.3
2025-08-27 10:00:00Z,26.9,6.1,25.2,10.8,41.6
2025-08-27 11:00:00Z,25.5,3.6,18.1,6.3,27.7
2025-08-27 12:00:00Z,24.6,8.0,20.7,9.3,35.1
2025-08-27 13:00:00Z,24.7,6.3,18.3,7.6,29.5
2025-08-27 14:00:00Z,33.9,7.2,24.9,12.4,44.4
2025-08-27 15:00:00Z,26.5,7.5,24.9,12.5,44.2
2025-08-27 16:00:00Z,31.1,7.7,21.3,10.5,37.4
2025-08-27 17:00:00Z,29.8,4.2,21.7,9.6,36.7
2025-08-27 18:00:00Z,23.4,3.4,18.4,8.5,31.3
2025-08-27 19:00:00Z,23.1,5.7,24.4,6.8,34.8
2025-08-27 20:00:00Z,28.8,6.0,17.7,4.1,24.0
2025-08-27 21:00:00Z,19.6,4.7,19.5,5.1,27.3
2025-08-27 22:00:00Z,28.7,5.7,23.5,5.1,31.4
2025-08-27 23:00:00Z,20.2,6.5,18.5,2.9,22.9
2025-08-28 00:00:00Z,29.5,5.5,12.6,2.8,16.9
2025-08-28 01:00:00Z,21.5,6.8,11.3,2.3,14.7
2025-08-28 02:00:00Z,15.2,5.7,9.1,1.5,11.3
2025-08-28 03:00:00Z,18.2,4.6,11.1,3.0,15.8
2025-08-28 04:00:00Z,16.3,2.7,11.6,3.5,16.9
2025-08-28 05:00:00Z,21.8,2.5,19.6,10.4,35.6
2025-08-28 06:00:00Z,33.8,4.0,26.7,13.2,47.0
2025-08-28 07:00:00Z,26.7,5.2,27.8,12.4,46.7
2025-08-28 08:00:00Z,17.9,4.6,27.5,15.1,50.6
2025-08-28 09:00:00Z,28.0,5.5,20.8,12.5,40.2
2025-08-28 10:00:00Z,26.0,8.5,25.6,15.8,49.8
2025-08-28 11:00:00Z,14.5,5.4,18.1,6.8,28.4
2025-08-28 12:00:00Z,20.2,3.4,26.0,14.6,48.4
2025-08-28 13:00:00Z,23.4,3.7,25.8,11.1,42.8
2025-08-28 14:00:00Z,18.0,3.4,25.8,10.8,42.5
2025-08-28 15:00:00Z,20.1,2.8,24.8,9.9,39.9
2025-08-28 16:00:00Z,22.7,1.6,32.0,14.1,53.4
2025-08-28 17:00:00Z,23.0,14.8,24.6,9.4,38.9
2025-08-28 18:00:00Z,22.6,1.5,25.9,8.4,38.7
2025-08-28 19:00:00Z,24.0,3.8,26.6,5.6,35.0
2025-08-28 20:00:00Z,19.1,6.6,26.1,6.0,35.3
2025-08-28 21:00:00Z,19.1,6.0,22.6,3.9,28.6
2025-08-28 22:00:00Z,12.9,0.9,21.4,3.9,27.6
2025-08-28 23:00:00Z,16.5,0.6,16.1,4.2,22.3
2025-08-29 00:00:00Z,13.0,1.1,9.7,2.5,13.5
2025-08-29 01:00:00Z,16.8,0.3,8.2,2.3,11.7
2025-08-29 02:00:00Z,15.5,1.8,6.8,1.8,9.5
2025-08-29 03:00:00Z,22.2,1.1,5.3,1.0,6.8
2025-08-29 04:00:00Z,9.0,-0.1,7.7,2.6,11.7
2025-08-29 05:00:00Z,17.6,3.7,18.3,7.8,30.3
2025-08-29 06:00:00Z,21.8,4.4,21.5,7.1,32.4
2025-08-29 07:00:00Z,23.3,2.3,19.5,8.5,32.7
2025-08-29 08:00:00Z,17.8,1.9,18.2,8.4,31.1
2025-08-29 09:00:00Z,15.8,1.7,28.7,13.9,49.9
2025-08-29 10:00:00Z,13.2,2.3,28.9,17.1,55.2
2025-08-29 11:00:00Z,13.1,5.7,27.9,17.6,54.8
2025-08-29 12:00:00Z,10.2,7.3,27.6,16.5,52.9
2025-08-29 13:00:00Z,18.2,5.5,33.0,18.7,61.8
2025-08-29 14:00:00Z,14.9,2.9,30.9,16.6,56.3
2025-08-29 15:00:00Z,16.6,2.5,26.9,10.8,43.4
2025-08-29 16:00:00Z,17.9,5.5,18.4,7.4,29.8
