,RN6:PM10,RN6:PM25,RN6:NO2,RN6:NO,RN6:NOX
,Route Nationale 6 - MELUN,Route Nationale 6 - MELUN,Route Nationale 6 - MELUN,Route Nationale 6 - MELUN,Route Nationale 6 - MELUN
,RN6,RN6,RN6,RN6,RN6
,PM 10 particules,"PM 2,5 particules",dioxyde d azote,monoxyde d azote,oxydes d azote
,PM10,PM25,NO2,NO,NOX
,microg/m3,microg/m3,microg/m3,microg/m3,microg/m3
2025-03-20 07:00:00Z,43.4,16.6,,,
2025-03-20 08:00:00Z,35.9,15.7,58.9,138.0,270.5
2025-03-20 09:00:00Z,30.0,8.0,46.7,86.1,178.7
2025-03-20 10:00:00Z,30.2,10.5,42.5,55.1,127.0
2025-03-20 11:00:00Z,32.0,12.1,43.6,53.3,125.4
2025-03-20 12:00:00Z,32.9,13.3,37.5,37.5,95.1
2025-03-20 13:00:00Z,20.3,9.2,33.6,22.4,67.8
2025-03-20 14:00:00Z,,,46.6,39.6,107.3
2025-03-20 15:00:00Z,,,42.5,29.9,88.4
2025-03-20 16:00:00Z,,,49.3,36.0,104.5
2025-03-20 17:00:00Z,,,58.5,46.4,129.7
2025-03-20 18:00:00Z,,,,,
2025-03-20 19:00:00Z,33.4,,,,
2025-03-20 20:00:00Z,35.5,,,,
2025-03-20 21:00:00Z,38.0,14.6,,,
2025-03-20 22:00:00Z,27.9,14.8,,,
2025-03-20 23:00:00Z,19.4,11.9,,,
2025-03-21 00:00:00Z,21.0,11.7,,,
2025-03-21 01:00:00Z,38.8,12.1,,,
2025-03-21 02:00:00Z,24.5,8.1,,,
2025-03-21 03:00:00Z,14.3,6.3,,,
2025-03-21 04:00:00Z,24.2,6.3,,,
2025-03-21 05:00:00Z,26.8,8.2,,,
2025-03-21 06:00:00Z,37.1,9.8,,,
2025-03-21 07:00:00Z,38.4,9.4,,,
2025-03-21 08:00:00Z,60.5,13.0,,,
2025-03-21 09:00:00Z,70.4,13.4,,,
2025-03-21 10:00:00Z,64.3,16.5,,,
2025-03-21 11:00:00Z,32.0,18.6,,,
2025-03-21 12:00:00Z,44.9,8.6,,,
2025-03-21 13:00:00Z,45.7,11.6,25.3,26.6,66.1
2025-03-21 14:00:00Z,40.7,12.4,33.2,37.5,90.6
2025-03-21 15:00:00Z,39.7,13.2,34.0,35.3,88.1
2025-03-21 16:00:00Z,42.5,11.8,44.6,52.8,125.6
2025-03-21 17:00:00Z,39.2,12.3,49.4,54.0,132.3
2025-03-21 18:00:00Z,51.5,9.6,60.8,83.0,188.1
2025-03-21 19:00:00Z,49.7,17.9,41.7,41.0,104.6
2025-03-21 20:00:00Z,52.8,25.5,63.1,77.4,181.7
2025-03-21 21:00:00Z,47.9,21.9,55.4,52.2,135.5
2025-03-21 22:00:00Z,36.4,20.6,42.8,42.7,108.2
2025-03-21 23:00:00Z,38.7,18.7,31.1,23.1,66.6
2025-03-22 00:00:00Z,39.4,16.6,36.2,23.5,72.2
2025-03-22 01:00:00Z,36.5,15.2,22.1,11.1,39.0
2025-03-22 02:00:00Z,24.8,10.2,11.8,4.8,19.1
2025-03-22 03:00:00Z,10.2,9.4,8.9,3.4,14.2
2025-03-22 04:00:00Z,13.5,6.6,10.3,6.3,20.0
2025-03-22 05:00:00Z,11.8,6.9,10.7,4.7,17.8
2025-03-22 06:00:00Z,13.7,5.1,23.5,16.1,48.2
2025-03-22 07:00:00Z,13.3,9.1,26.4,25.4,65.4
2025-03-22 08:00:00Z,14.9,7.0,25.0,21.9,58.6
2025-03-22 09:00:00Z,12.1,7.6,32.9,31.6,81.3
2025-03-22 10:00:00Z,9.2,6.4,36.4,38.4,95.3
2025-03-22 11:00:00Z,6.2,4.5,29.7,29.3,74.6
2025-03-22 12:00:00Z,5.7,4.5,26.4,26.6,67.2
2025-03-22 13:00:00Z,8.5,4.2,30.0,26.5,70.7
2025-03-22 14:00:00Z,9.5,2.3,32.9,26.9,74.2
2025-03-22 15:00:00Z,17.7,4.4,35.3,29.1,79.8
2025-03-22 16:00:00Z,16.2,5.9,30.2,20.4,61.5
2025-03-22 17:00:00Z,,4.7,37.0,36.8,93.4
2025-03-22 18:00:00Z,,8.4,44.7,45.2,113.9
2025-03-22 19:00:00Z,10.6,9.4,42.4,36.4,98.1
2025-03-22 20:00:00Z,20.5,13.0,45.9,40.8,108.6
2025-03-22 21:00:00Z,13.6,8.4,27.2,21.7,60.3
2025-03-22 22:00:00Z,10.0,7.4,32.0,29.1,76.6
2025-03-22 23:00:00Z,11.7,8.1,31.2,23.8,67.7
2025-03-23 00:00:00Z,9.9,4.8,25.3,19.6,55.3
2025-03-23 01:00:00Z,5.4,3.0,14.7,8.1,27.1
2025-03-23 02:00:00Z,3.6,3.8,12.0,8.3,24.8
2025-03-23 03:00:00Z,6.3,3.7,7.5,4.6,14.5
2025-03-23 04:00:00Z,5.1,0.8,8.7,5.7,17.4
2025-03-23 05:00:00Z,8.9,-0.4,9.0,5.9,18.0
2025-03-23 06:00:00Z,7.6,2.7,14.7,9.4,29.1
2025-03-23 07:00:00Z,11.0,5.8,16.3,13.9,37.6
2025-03-23 08:00:00Z,8.6,6.2,17.5,16.6,43.0
2025-03-23 09:00:00Z,8.4,4.0,15.8,12.6,35.2
2025-03-23 10:00:00Z,11.5,3.0,20.0,16.2,44.9
2025-03-23 11:00:00Z,8.0,3.3,21.6,20.4,52.9
2025-03-23 12:00:00Z,7.6,2.6,26.8,29.8,72.4
2025-03-23 13:00:00Z,7.0,0.7,18.3,17.8,45.5
2025-03-23 14:00:00Z,17.7,2.5,24.7,24.8,62.7
2025-03-23 15:00:00Z,7.2,2.6,28.1,25.7,67.5
2025-03-23 16:00:00Z,9.2,3.7,29.0,26.2,69.2
2025-03-23 17:00:00Z,10.8,3.2,36.2,29.5,81.5
2025-03-23 18:00:00Z,13.5,5.3,53.4,56.4,139.8
2025-03-23 19:00:00Z,8.7,7.4,39.5,32.7,89.7
2025-03-23 20:00:00Z,13.2,,32.9,29.8,78.6
2025-03-23 21:00:00Z,17.3,9.9,35.2,31.4,83.3
2025-03-23 22:00:00Z,14.2,9.5,37.6,37.1,94.4
2025-03-23 23:00:00Z,19.8,14.9,29.6,27.2,71.3
2025-03-24 00:00:00Z,15.7,9.9,15.6,14.7,38.1
2025-03-24 01:00:00Z,14.9,13.1,12.8,10.5,28.9
2025-03-24 02:00:00Z,13.7,9.7,10.8,7.0,21.5
2025-03-24 03:00:00Z,12.4,8.6,11.9,5.4,20.2
2025-03-24 04:00:00Z,19.7,12.9,16.0,20.1,46.8
2025-03-24 05:00:00Z,20.4,8.0,22.1,41.5,85.7
2025-03-24 06:00:00Z,28.9,11.1,35.0,81.9,160.5
2025-03-24 07:00:00Z,31.9,14.2,40.8,126.6,235.0
2025-03-24 08:00:00Z,29.7,10.5,36.6,74.8,151.3
2025-03-24 09:00:00Z,18.3,8.7,29.1,38.0,87.4
2025-03-24 10:00:00Z,19.5,8.4,,,
2025-03-24 11:00:00Z,25.2,10.4,,,
2025-03-24 12:00:00Z,19.3,7.0,23.8,22.4,58.1
2025-03-24 13:00:00Z,23.4,12.8,34.8,40.8,97.3
2025-03-24 14:00:00Z,19.4,9.6,24.2,25.0,62.5
2025-03-24 15:00:00Z,8.6,6.1,27.9,28.5,71.6
2025-03-24 16:00:00Z,,7.7,28.9,28.9,73.3
2025-03-24 17:00:00Z,9.3,6.8,33.5,35.8,88.4
2025-03-24 18:00:00Z,14.3,6.4,36.9,29.3,81.9
2025-03-24 19:00:00Z,15.0,8.2,38.8,15.5,62.6
2025-03-24 20:00:00Z,22.7,13.0,46.3,26.5,86.9
2025-03-24 21:00:00Z,24.2,13.5,47.5,30.6,94.5
2025-03-24 22:00:00Z,37.4,23.5,42.1,26.8,83.2
2025-03-24 23:00:00Z,36.4,34.3,44.1,18.0,71.7
2025-03-25 00:00:00Z,47.2,35.4,39.7,9.4,54.1
2025-03-25 01:00:00Z,48.2,36.5,23.0,6.2,32.3
2025-03-25 02:00:00Z,45.4,37.0,23.1,7.3,34.3
2025-03-25 03:00:00Z,54.0,34.7,20.6,8.4,33.5
2025-03-25 04:00:00Z,48.7,32.6,16.2,8.4,28.7
2025-03-25 05:00:00Z,47.6,35.5,23.4,20.2,54.3
2025-03-25 06:00:00Z,51.8,39.8,39.5,36.7,95.7
2025-03-25 07:00:00Z,54.9,37.4,45.3,82.9,172.1
2025-03-25 08:00:00Z,58.9,45.1,52.0,69.5,158.9
2025-03-25 09:00:00Z,50.4,37.5,44.1,49.8,119.8
2025-03-25 10:00:00Z,50.9,40.7,41.8,47.2,114.0
2025-03-25 11:00:00Z,61.3,46.3,33.7,27.5,75.9
2025-03-25 12:00:00Z,56.3,39.7,38.9,36.5,94.9
2025-03-25 13:00:00Z,47.9,32.8,42.0,39.2,102.1
2025-03-25 14:00:00Z,42.5,33.8,35.6,29.1,80.3
2025-03-25 15:00:00Z,47.5,29.1,29.8,18.4,57.8
2025-03-25 16:00:00Z,37.0,27.5,36.3,26.0,75.9
2025-03-25 17:00:00Z,37.2,18.2,38.3,26.6,79.1
2025-03-25 18:00:00Z,29.2,19.2,26.7,8.8,40.2
2025-03-25 19:00:00Z,38.6,24.5,34.9,18.5,63.3
2025-03-25 20:00:00Z,37.1,28.9,27.9,9.4,42.2
2025-03-25 21:00:00Z,42.9,34.3,34.8,19.6,64.8
2025-03-25 22:00:00Z,40.8,30.5,30.2,16.7,55.8
2025-03-25 23:00:00Z,42.8,33.5,30.6,7.6,42.4
2025-03-26 00:00:00Z,45.2,38.8,29.1,6.9,39.7
2025-03-26 01:00:00Z,57.8,44.6,23.5,4.3,30.1
2025-03-26 02:00:00Z,62.7,43.7,22.8,8.1,35.3
2025-03-26 03:00:00Z,55.6,46.6,17.7,4.7,24.8
2025-03-26 04:00:00Z,63.1,50.6,23.6,10.4,39.5
2025-03-26 05:00:00Z,64.6,47.7,28.7,16.2,53.4
2025-03-26 06:00:00Z,44.8,32.7,37.6,31.3,85.6
2025-03-26 07:00:00Z,46.4,28.8,51.5,67.2,154.5
2025-03-26 08:00:00Z,41.4,29.4,46.6,52.6,127.3
2025-03-26 09:00:00Z,28.1,20.3,38.9,52.4,119.1
2025-03-26 10:00:00Z,34.0,23.6,30.7,39.1,89.7
2025-03-26 11:00:00Z,41.8,21.4,30.3,40.6,92.5
2025-03-26 12:00:00Z,31.1,16.1,30.5,29.4,75.5
2025-03-26 13:00:00Z,25.9,21.3,31.9,26.4,72.4
2025-03-26 14:00:00Z,22.4,16.1,37.0,41.2,100.1
2025-03-26 15:00:00Z,26.2,14.4,35.1,32.6,85.3
2025-03-26 16:00:00Z,25.6,12.3,36.5,25.5,75.6
2025-03-26 17:00:00Z,26.6,13.7,32.4,25.1,70.8
2025-03-26 18:00:00Z,31.3,20.0,41.9,33.7,93.6
2025-03-26 19:00:00Z,21.9,13.8,41.8,28.1,85.0
2025-03-26 20:00:00Z,25.2,13.2,45.2,29.8,90.9
2025-03-26 21:00:00Z,29.3,17.4,44.1,28.6,87.9
2025-03-26 22:00:00Z,25.6,17.3,36.5,26.1,76.5
2025-03-26 23:00:00Z,20.3,12.9,33.2,22.7,68.1
2025-03-27 00:00:00Z,22.4,11.4,28.0,12.5,47.1
2025-03-27 01:00:00Z,20.3,9.7,25.2,6.5,35.2
2025-03-27 02:00:00Z,20.7,15.2,21.0,7.5,32.4
2025-03-27 03:00:00Z,20.6,10.4,19.7,6.2,29.1
2025-03-27 04:00:00Z,22.7,11.9,25.6,17.5,52.4
2025-03-27 05:00:00Z,28.3,16.9,36.8,38.9,96.5
2025-03-27 06:00:00Z,27.8,11.9,48.4,94.1,192.5
2025-03-27 07:00:00Z,39.1,15.3,46.6,102.2,203.3
2025-03-27 08:00:00Z,37.9,20.4,34.3,66.1,135.8
2025-03-27 09:00:00Z,36.6,17.4,28.4,38.9,88.0
2025-03-27 10:00:00Z,31.9,19.8,30.9,46.4,101.6
2025-03-27 11:00:00Z,30.0,12.9,20.8,17.1,47.1
2025-03-27 12:00:00Z,24.8,12.2,24.1,22.0,57.8
2025-03-27 13:00:00Z,32.0,10.4,29.3,25.5,68.5
2025-03-27 14:00:00Z,18.3,11.3,24.9,21.2,57.3
2025-03-27 15:00:00Z,24.2,9.7,34.1,28.4,76.6
2025-03-27 16:00:00Z,22.4,15.5,39.5,36.5,95.5
2025-03-27 17:00:00Z,27.3,16.4,47.9,41.9,112.1
2025-03-27 18:00:00Z,30.3,16.4,54.7,37.4,111.9
2025-03-27 19:00:00Z,32.5,15.6,65.0,34.4,117.7
2025-03-27 20:00:00Z,38.6,26.0,71.8,29.6,117.3
2025-03-27 21:00:00Z,41.8,23.3,67.5,34.1,119.8
2025-03-27 22:00:00Z,32.5,25.2,61.2,27.2,102.8
2025-03-27 23:00:00Z,42.8,28.8,62.2,49.8,138.5
2025-03-28 00:00:00Z,43.7,30.9,51.9,42.4,116.8
2025-03-28 01:00:00Z,46.9,28.7,44.7,28.4,88.2
2025-03-28 02:00:00Z,36.2,25.1,35.2,11.0,52.1
2025-03-28 03:00:00Z,33.0,31.2,33.9,7.7,45.7
2025-03-28 04:00:00Z,37.1,28.8,32.5,24.9,70.7
2025-03-28 05:00:00Z,39.0,24.0,34.0,34.0,86.1
2025-03-28 06:00:00Z,48.8,32.1,35.3,51.9,114.9
2025-03-28 07:00:00Z,73.3,38.4,46.9,93.8,190.1
2025-03-28 08:00:00Z,65.7,35.7,48.3,61.9,143.1
2025-03-28 09:00:00Z,29.5,23.7,35.9,35.2,89.9
2025-03-28 10:00:00Z,23.2,14.2,32.2,16.9,58.0
2025-03-28 11:00:00Z,34.1,11.6,28.8,23.2,62.1
2025-03-28 12:00:00Z,28.5,16.7,39.5,47.4,112.2
2025-03-28 13:00:00Z,39.9,25.2,29.1,28.7,72.7
2025-03-28 14:00:00Z,29.6,16.9,24.9,19.5,54.8
2025-03-28 15:00:00Z,15.9,6.9,20.0,13.9,41.3
2025-03-28 16:00:00Z,9.7,6.6,21.9,16.9,47.8
2025-03-28 17:00:00Z,11.6,8.1,24.7,19.2,54.1
2025-03-28 18:00:00Z,10.0,4.0,27.1,26.6,67.4
2025-03-28 19:00:00Z,12.6,5.9,24.3,19.6,54.3
2025-03-28 20:00:00Z,9.3,6.4,18.6,10.6,34.9
2025-03-28 21:00:00Z,17.8,8.4,37.0,28.4,80.4
2025-03-28 22:00:00Z,18.1,12.7,27.7,19.0,56.8
2025-03-28 23:00:00Z,17.8,10.3,22.8,12.8,42.4
2025-03-29 00:00:00Z,20.2,7.8,12.5,5.5,20.9
2025-03-29 01:00:00Z,18.3,9.7,13.9,4.0,20.1
2025-03-29 02:00:00Z,19.4,8.6,13.9,5.0,21.7
2025-03-29 03:00:00Z,23.3,6.5,11.6,1.4,13.8
2025-03-29 04:00:00Z,20.6,9.1,14.4,2.9,18.9
2025-03-29 05:00:00Z,18.6,11.1,15.5,3.9,21.4
2025-03-29 06:00:00Z,19.0,11.6,20.0,10.2,35.5
2025-03-29 07:00:00Z,20.0,13.9,23.1,20.1,53.6
2025-03-29 08:00:00Z,30.2,13.9,25.2,17.8,52.5
2025-03-29 09:00:00Z,22.9,12.9,29.0,25.7,68.4
2025-03-29 10:00:00Z,27.1,9.1,32.7,29.5,77.4
2025-03-29 11:00:00Z,25.4,10.0,26.6,23.7,62.9
2025-03-29 12:00:00Z,18.0,9.2,26.2,24.3,63.4
2025-03-29 13:00:00Z,20.1,6.9,20.5,19.7,50.5
2025-03-29 14:00:00Z,17.9,8.2,19.7,17.8,47.1
2025-03-29 15:00:00Z,14.3,5.8,20.9,15.9,45.4
2025-03-29 16:00:00Z,15.0,7.3,27.1,23.3,62.8
2025-03-29 17:00:00Z,19.7,4.9,36.3,27.7,78.8
2025-03-29 18:00:00Z,10.2,7.2,44.3,34.3,96.9
2025-03-29 19:00:00Z,13.9,8.4,39.1,11.4,56.7
2025-03-29 20:00:00Z,26.1,16.2,54.8,17.3,81.5
2025-03-29 21:00:00Z,32.2,15.0,66.0,32.2,115.4
2025-03-29 22:00:00Z,35.3,20.1,63.0,56.2,149.2
2025-03-29 23:00:00Z,26.3,21.6,53.6,40.8,116.1
2025-03-30 00:00:00Z,27.4,20.1,50.2,30.8,97.5
2025-03-30 01:00:00Z,21.6,16.1,37.9,31.0,85.6
2025-03-30 02:00:00Z,23.4,15.5,34.4,19.3,64.0
2025-03-30 03:00:00Z,27.7,17.8,24.3,13.9,45.5
2025-03-30 04:00:00Z,17.8,13.9,22.5,7.4,33.8
2025-03-30 05:00:00Z,15.3,12.4,21.6,10.9,38.5
2025-03-30 06:00:00Z,15.2,9.6,29.1,19.6,59.1
2025-03-30 07:00:00Z,19.8,9.6,24.7,17.9,52.1
2025-03-30 08:00:00Z,21.9,8.2,27.5,25.9,67.3
2025-03-30 09:00:00Z,16.8,8.2,33.5,29.0,77.9
2025-03-30 10:00:00Z,13.8,6.1,25.3,25.9,65.1
2025-03-30 11:00:00Z,24.1,12.1,27.4,32.3,76.8
2025-03-30 12:00:00Z,16.4,10.3,18.8,21.2,51.3
2025-03-30 13:00:00Z,19.0,12.4,23.8,28.7,67.7
2025-03-30 14:00:00Z,26.2,17.1,26.4,29.0,71.0
2025-03-30 15:00:00Z,9.1,6.8,23.2,20.1,53.9
2025-03-30 16:00:00Z,10.0,4.9,11.1,6.5,20.9
2025-03-30 17:00:00Z,8.4,3.7,11.6,5.9,20.7
2025-03-30 18:00:00Z,11.2,6.8,24.2,15.5,48.1
2025-03-30 19:00:00Z,20.4,11.2,31.7,19.6,62.0
2025-03-30 20:00:00Z,17.9,12.8,34.8,18.8,63.6
2025-03-30 21:00:00Z,18.6,7.9,41.3,17.3,67.6
2025-03-30 22:00:00Z,22.6,11.3,45.8,19.9,76.4
2025-03-30 23:00:00Z,24.2,11.5,37.5,7.2,48.6
2025-03-31 00:00:00Z,18.1,12.5,39.7,16.7,65.3
2025-03-31 01:00:00Z,21.8,9.3,35.9,20.5,67.3
2025-03-31 02:00:00Z,26.6,9.9,34.8,20.3,65.9
2025-03-31 03:00:00Z,18.9,9.0,21.7,8.8,35.4
2025-03-31 04:00:00Z,21.1,12.0,28.5,21.5,61.4
2025-03-31 05:00:00Z,40.0,15.2,35.5,53.9,118.0
2025-03-31 06:00:00Z,29.0,8.4,43.4,73.7,156.2
2025-03-31 07:00:00Z,39.9,19.9,43.9,89.5,181.3
2025-03-31 08:00:00Z,29.5,15.1,43.3,59.9,135.2
2025-03-31 09:00:00Z,34.7,13.1,31.8,35.9,86.9
2025-03-31 10:00:00Z,33.9,19.7,35.4,45.8,105.6
2025-03-31 11:00:00Z,29.6,17.0,27.6,32.3,76.3
2025-03-31 12:00:00Z,27.5,16.3,24.6,24.6,61.9
2025-03-31 13:00:00Z,20.4,10.3,26.2,26.6,66.7
2025-03-31 14:00:00Z,18.8,9.9,29.2,25.1,67.6
2025-03-31 15:00:00Z,19.3,10.2,31.7,26.0,71.6
2025-03-31 16:00:00Z,18.3,8.7,29.8,24.9,68.0
2025-03-31 17:00:00Z,18.8,10.6,28.0,22.0,60.5
2025-03-31 18:00:00Z,17.0,11.1,35.5,20.5,67.1
2025-03-31 19:00:00Z,21.8,8.5,35.0,15.1,58.2
2025-03-31 20:00:00Z,18.3,10.1,37.9,20.2,68.8
2025-03-31 21:00:00Z,20.2,8.0,22.4,8.5,35.4
2025-03-31 22:00:00Z,15.1,14.9,19.0,4.6,26.1
2025-03-31 23:00:00Z,16.5,9.6,18.1,4.6,25.1
2025-04-01 00:00:00Z,12.6,9.1,15.5,0.9,16.9
2025-04-01 01:00:00Z,13.6,6.6,14.1,0.6,15.0
2025-04-01 02:00:00Z,17.1,11.4,14.7,1.1,16.4
2025-04-01 03:00:00Z,11.0,10.1,17.7,3.9,23.7
2025-04-01 04:00:00Z,12.4,9.0,26.5,8.8,40.1
2025-04-01 05:00:00Z,22.8,8.6,31.9,13.9,53.2
2025-04-01 06:00:00Z,27.9,11.6,41.6,22.9,76.6
2025-04-01 07:00:00Z,27.3,14.4,31.5,16.8,57.2
2025-04-01 08:00:00Z,29.5,18.2,30.9,33.5,82.2
2025-04-01 09:00:00Z,43.3,15.9,32.8,39.0,92.5
2025-04-01 10:00:00Z,47.5,14.2,29.6,33.6,81.0
2025-04-01 11:00:00Z,30.9,8.6,19.7,22.0,53.5
2025-04-01 12:00:00Z,29.4,8.2,18.4,19.9,48.7
2025-04-01 13:00:00Z,38.2,6.1,22.7,19.6,52.7
2025-04-01 14:00:00Z,32.1,10.2,25.6,23.1,61.1
2025-04-01 15:00:00Z,31.6,7.4,26.5,24.8,64.4
2025-04-01 16:00:00Z,26.2,4.6,29.9,32.9,80.2
2025-04-01 17:00:00Z,28.1,3.3,35.5,35.8,90.5
2025-04-01 18:00:00Z,16.6,4.8,37.2,41.8,100.7
2025-04-01 19:00:00Z,14.5,6.0,23.4,11.6,41.1
2025-04-01 20:00:00Z,11.0,3.3,14.8,4.8,22.1
2025-04-01 21:00:00Z,7.9,4.6,15.0,5.2,23.0
2025-04-01 22:00:00Z,8.7,5.4,13.9,5.3,21.9
2025-04-01 23:00:00Z,6.6,3.7,11.2,2.3,14.8
2025-04-02 00:00:00Z,10.1,2.9,9.8,3.5,15.1
2025-04-02 01:00:00Z,8.2,5.2,7.6,0.9,8.9
2025-04-02 02:00:00Z,9.0,4.5,7.6,0.4,8.3
2025-04-02 03:00:00Z,14.0,7.0,15.3,7.7,27.1
2025-04-02 04:00:00Z,16.3,10.2,23.1,16.6,48.6
2025-04-02 05:00:00Z,22.2,7.3,35.7,38.9,95.3
2025-04-02 06:00:00Z,16.8,5.0,45.5,57.7,133.6
2025-04-02 07:00:00Z,24.2,11.1,51.6,82.0,177.5
2025-04-02 08:00:00Z,23.6,8.4,41.3,70.1,148.8
2025-04-02 09:00:00Z,27.8,8.8,33.1,43.2,99.3
2025-04-02 10:00:00Z,28.6,12.9,27.2,38.0,84.4
2025-04-02 11:00:00Z,24.5,10.7,29.8,33.6,81.5
2025-04-02 12:00:00Z,26.7,12.9,30.2,36.5,86.2
2025-04-02 13:00:00Z,23.5,11.0,27.4,27.4,69.4
2025-04-02 14:00:00Z,21.2,23.0,24.6,20.2,55.5
2025-04-02 15:00:00Z,19.3,10.3,31.6,23.6,67.5
2025-04-02 16:00:00Z,24.3,8.1,39.0,31.3,87.0
2025-04-02 17:00:00Z,19.4,11.5,41.9,33.3,93.0
2025-04-02 18:00:00Z,17.4,8.8,48.1,29.1,92.8
2025-04-02 19:00:00Z,35.6,13.6,69.7,48.2,143.5
2025-04-02 20:00:00Z,34.0,15.0,74.9,57.2,162.6
2025-04-02 21:00:00Z,29.0,14.6,64.3,46.3,135.3
2025-04-02 22:00:00Z,37.1,17.7,58.2,47.8,131.5
2025-04-02 23:00:00Z,25.1,15.3,49.1,26.6,89.9
2025-04-03 00:00:00Z,25.9,11.6,33.7,10.9,50.4
2025-04-03 01:00:00Z,46.1,11.3,27.7,5.3,35.9
2025-04-03 02:00:00Z,18.1,10.3,21.8,11.3,39.1
2025-04-03 03:00:00Z,,8.7,26.5,19.3,56.1
2025-04-03 04:00:00Z,30.5,10.5,43.2,44.7,111.6
2025-04-03 05:00:00Z,43.2,22.4,49.5,103.8,208.7
2025-04-03 06:00:00Z,46.1,15.7,66.7,173.6,332.9
2025-04-03 07:00:00Z,66.4,20.7,72.0,198.7,376.6
2025-04-03 08:00:00Z,44.7,16.3,59.0,96.9,207.6
2025-04-03 09:00:00Z,47.9,11.1,32.0,36.4,87.8
2025-04-03 10:00:00Z,54.8,16.7,28.9,28.6,72.8
2025-04-03 11:00:00Z,28.7,8.8,29.0,27.4,70.9
2025-04-03 12:00:00Z,17.0,10.1,27.1,23.0,62.2
2025-04-03 13:00:00Z,16.6,6.8,27.2,20.6,58.8
2025-04-03 14:00:00Z,28.2,4.2,30.3,25.3,68.7
2025-04-03 15:00:00Z,15.0,5.3,33.9,27.4,76.0
2025-04-03 16:00:00Z,17.2,6.6,38.8,33.6,90.4
2025-04-03 17:00:00Z,18.0,5.1,44.0,36.7,100.4
2025-04-03 18:00:00Z,18.6,6.3,47.2,33.6,98.7
2025-04-03 19:00:00Z,27.9,9.8,73.6,57.8,162.2
2025-04-03 20:00:00Z,29.9,21.0,76.6,67.6,180.4
2025-04-03 21:00:00Z,25.7,11.4,47.1,27.9,89.8
2025-04-03 22:00:00Z,27.1,8.7,46.3,35.5,100.8
2025-04-03 23:00:00Z,19.6,13.3,38.6,18.1,66.3
2025-04-04 00:00:00Z,25.5,12.5,37.0,13.7,58.0
2025-04-04 01:00:00Z,44.1,10.3,27.5,7.9,39.7
2025-04-04 02:00:00Z,18.2,6.7,26.0,11.4,43.4
2025-04-04 03:00:00Z,20.4,11.9,30.8,24.7,68.7
2025-04-04 04:00:00Z,23.0,12.2,41.1,42.2,105.8
2025-04-04 05:00:00Z,39.6,8.6,59.7,105.0,220.7
2025-04-04 06:00:00Z,50.3,14.0,69.7,168.3,327.8
2025-04-04 07:00:00Z,41.4,15.8,71.4,119.3,253.8
2025-04-04 08:00:00Z,50.3,16.2,54.4,77.2,172.7
2025-04-04 09:00:00Z,57.1,8.9,42.2,49.4,118.0
2025-04-04 10:00:00Z,44.5,11.2,45.7,45.3,115.2
2025-04-04 11:00:00Z,42.7,8.7,39.3,37.2,96.3
2025-04-04 12:00:00Z,34.5,9.7,36.1,28.6,80.0
2025-04-04 13:00:00Z,27.1,8.6,38.4,30.3,84.5
2025-04-04 14:00:00Z,31.7,6.8,45.0,34.1,97.0
2025-04-04 15:00:00Z,24.4,9.9,51.5,39.0,111.1
2025-04-04 16:00:00Z,19.6,7.7,51.1,37.2,108.2
2025-04-04 17:00:00Z,20.3,5.3,61.2,43.9,128.9
2025-04-04 18:00:00Z,25.6,8.4,76.7,64.8,175.7
2025-04-04 19:00:00Z,15.5,6.8,24.1,5.4,32.3
2025-04-04 20:00:00Z,17.2,11.4,26.6,5.5,35.3
2025-04-04 21:00:00Z,19.7,9.1,33.1,6.2,43.0
2025-04-04 22:00:00Z,25.8,12.3,62.5,36.1,117.9
2025-04-04 23:00:00Z,41.0,13.4,73.2,46.5,144.4
2025-04-05 00:00:00Z,36.1,11.0,50.1,31.7,98.6
2025-04-05 01:00:00Z,21.1,10.9,40.3,18.7,68.9
2025-04-05 02:00:00Z,56.3,36.7,29.1,13.6,50.1
2025-04-05 03:00:00Z,22.0,9.9,30.7,18.2,58.7
2025-04-05 04:00:00Z,15.9,7.7,35.1,26.4,75.7
2025-04-05 05:00:00Z,16.2,9.6,48.5,40.2,110.2
2025-04-05 06:00:00Z,23.7,9.1,56.0,54.4,139.4
2025-04-05 07:00:00Z,21.9,13.1,45.3,47.4,117.7
2025-04-05 08:00:00Z,29.5,13.0,40.2,42.5,105.3
2025-04-05 09:00:00Z,33.3,14.4,41.3,37.0,98.6
2025-04-05 10:00:00Z,25.9,13.2,41.1,34.5,94.2
2025-04-05 11:00:00Z,24.5,9.7,35.4,26.9,76.3
2025-04-05 12:00:00Z,22.8,11.0,30.8,17.7,57.8
2025-04-05 13:00:00Z,22.3,9.6,32.2,19.1,61.4
2025-04-05 14:00:00Z,16.4,9.5,31.8,17.0,57.9
2025-04-05 15:00:00Z,12.5,6.5,28.9,15.7,53.1
2025-04-05 16:00:00Z,12.8,7.2,37.9,17.9,65.4
2025-04-05 17:00:00Z,13.6,8.4,49.6,27.3,91.6
2025-04-05 18:00:00Z,23.4,10.7,75.0,44.6,143.4
2025-04-05 19:00:00Z,27.5,13.5,71.5,25.1,109.9
2025-04-05 20:00:00Z,22.5,13.7,67.0,38.0,125.2
2025-04-05 21:00:00Z,20.5,11.7,40.4,13.0,60.3
2025-04-05 22:00:00Z,26.2,12.6,48.7,21.8,82.1
