Unnamed: 0,time,CO,PM10,PM25,NO2,NO,NOX,ville,O3
2025-01-11 14:00:00Z,,32.9,21.3,47.2,75.3,163.4,,Autoroute A1 - Saint-Denis,
2025-01-11 15:00:00Z,,29.2,18.8,51.9,69.1,157.9,,Autoroute A1 - Saint-Denis,
2025-01-11 16:00:00Z,,35.1,27.1,52.2,91.4,191.8,,Autoroute A1 - Saint-Denis,
2025-01-11 17:00:00Z,,45.5,29.9,54.9,96.0,201.6,,Autoroute A1 - Saint-Denis,
2025-01-11 18:00:00Z,,30.0,26.2,54.9,81.2,178.7,,Autoroute A1 - Saint-Denis,
2025-01-11 19:00:00Z,,37.0,31.8,58.6,87.7,194.1,,Autoroute A1 - Saint-Denis,
2025-01-11 20:00:00Z,,52.1,38.8,52.6,91.9,192.4,,Autoroute A1 - Saint-Denis,
2025-01-11 21:00:00Z,,42.9,33.3,48.5,74.6,163.5,,Autoroute A1 - Saint-Denis,
2025-01-11 22:00:00Z,,30.6,21.8,40.2,44.1,108.1,,Autoroute A1 - Saint-Denis,
2025-01-11 23:00:00Z,,31.3,23.8,42.3,46.4,113.3,,Autoroute A1 - Saint-Denis,
2025-01-12 00:00:00Z,,29.3,23.1,48.6,47.5,121.5,,Autoroute A1 - Saint-Denis,
2025-01-12 01:00:00Z,,27.2,21.4,36.7,37.0,93.3,,Autoroute A1 - Saint-Denis,
2025-01-12 02:00:00Z,,19.2,17.1,28.9,28.6,71.9,,Autoroute A1 - Saint-Denis,
2025-01-12 03:00:00Z,,21.2,18.1,32.1,38.6,91.5,,Autoroute A1 - Saint-Denis,
2025-01-12 04:00:00Z,,22.8,15.2,27.9,33.5,79.3,,Autoroute A1 - Saint-Denis,
2025-01-12 05:00:00Z,,26.4,24.1,32.9,48.4,107.0,,Autoroute A1 - Saint-Denis,
2025-01-12 06:00:00Z,,25.4,19.9,34.1,51.4,112.8,,Autoroute A1 - Saint-Denis,
2025-01-12 07:00:00Z,,21.8,17.3,31.6,45.1,100.6,,Autoroute A1 - Saint-Denis,
2025-01-12 08:00:00Z,,12.8,17.2,31.9,46.2,102.8,,Autoroute A1 - Saint-Denis,
2025-01-12 09:00:00Z,,23.1,20.6,40.3,85.1,170.7,,Autoroute A1 - Saint-Denis,
2025-01-12 10:00:00Z,,21.3,18.9,44.6,96.9,193.2,,Autoroute A1 - Saint-Denis,
2025-01-12 11:00:00Z,,31.4,22.2,41.1,75.3,156.4,,Autoroute A1 - Saint-Denis,
2025-01-12 12:00:00Z,,36.3,25.2,47.4,75.7,163.5,,Autoroute A1 - Saint-Denis,
2025-01-12 13:00:00Z,,32.6,22.4,48.8,70.2,156.4,,Autoroute A1 - Saint-Denis,
2025-01-12 14:00:00Z,,38.7,27.8,52.4,75.4,168.0,,Autoroute A1 - Saint-Denis,
2025-01-12 15:00:00Z,,29.7,21.4,51.1,59.2,141.9,,Autoroute A1 - Saint-Denis,
2025-01-12 16:00:00Z,,33.2,20.8,60.5,75.9,176.9,,Autoroute A1 - Saint-Denis,
2025-01-12 17:00:00Z,,40.7,25.4,65.8,89.6,203.2,,Autoroute A1 - Saint-Denis,
2025-01-12 18:00:00Z,,39.8,28.6,69.5,114.9,245.7,,Autoroute A1 - Saint-Denis,
2025-01-12 19:00:00Z,,38.0,32.0,72.5,121.1,258.0,,Autoroute A1 - Saint-Denis,
2025-01-12 20:00:00Z,,60.6,47.4,66.6,104.4,226.6,,Autoroute A1 - Saint-Denis,
2025-01-12 21:00:00Z,,53.6,43.5,62.1,108.0,227.6,,Autoroute A1 - Saint-Denis,
2025-01-12 22:00:00Z,,43.9,39.9,60.3,83.7,188.7,,Autoroute A1 - Saint-Denis,
2025-01-12 23:00:00Z,,52.3,40.8,58.3,66.5,160.3,,Autoroute A1 - Saint-Denis,
2025-01-13 00:00:00Z,,38.2,28.8,48.4,42.4,113.4,,Autoroute A1 - Saint-Denis,
2025-01-13 01:00:00Z,,27.1,20.3,44.1,33.0,94.7,,Autoroute A1 - Saint-Denis,
2025-01-13 02:00:00Z,,28.8,21.8,44.5,27.7,87.0,,Autoroute A1 - Saint-Denis,
2025-01-13 03:00:00Z,,24.0,18.7,40.5,19.2,69.9,,Autoroute A1 - Saint-Denis,
2025-01-13 04:00:00Z,,24.3,22.8,41.8,25.7,81.1,,Autoroute A1 - Saint-Denis,
2025-01-13 05:00:00Z,,24.9,15.2,50.7,40.3,112.6,,Autoroute A1 - Saint-Denis,
2025-01-13 06:00:00Z,,36.6,16.1,64.6,62.3,160.1,,Autoroute A1 - Saint-Denis,
2025-01-13 07:00:00Z,,54.2,15.6,69.2,72.0,179.5,,Autoroute A1 - Saint-Denis,
2025-01-13 08:00:00Z,,44.6,19.2,81.1,87.5,215.2,,Autoroute A1 - Saint-Denis,
2025-01-13 09:00:00Z,,63.8,21.9,91.5,160.8,338.0,,Autoroute A1 - Saint-Denis,
2025-01-13 10:00:00Z,,65.9,22.7,84.6,151.8,317.3,,Autoroute A1 - Saint-Denis,
2025-01-13 11:00:00Z,,48.4,20.3,66.1,104.8,226.7,,Autoroute A1 - Saint-Denis,
2025-01-13 12:00:00Z,,41.1,17.9,57.4,69.8,164.5,,Autoroute A1 - Saint-Denis,
2025-01-13 13:00:00Z,,34.3,15.2,55.1,64.2,153.0,,Autoroute A1 - Saint-Denis,
2025-01-13 14:00:00Z,,29.8,19.3,55.7,54.8,139.7,,Autoroute A1 - Saint-Denis,
2025-01-13 15:00:00Z,,36.7,21.0,65.6,70.8,174.2,,Autoroute A1 - Saint-Denis,
2025-01-13 16:00:00Z,,35.4,16.8,76.5,82.5,203.0,,Autoroute A1 - Saint-Denis,
2025-01-13 17:00:00Z,,45.3,27.6,87.1,125.6,279.6,,Autoroute A1 - Saint-Denis,
2025-01-13 18:00:00Z,,39.2,24.7,89.5,125.9,282.5,,Autoroute A1 - Saint-Denis,
2025-01-13 19:00:00Z,,50.4,27.4,89.1,142.4,307.3,,Autoroute A1 - Saint-Denis,
2025-01-13 20:00:00Z,,52.1,30.5,84.9,115.9,262.5,,Autoroute A1 - Saint-Denis,
2025-01-13 21:00:00Z,,43.8,27.4,78.7,88.5,214.3,,Autoroute A1 - Saint-Denis,
2025-01-13 22:00:00Z,,63.8,46.5,65.8,77.6,184.8,,Autoroute A1 - Saint-Denis,
2025-01-13 23:00:00Z,,44.5,31.3,62.3,50.1,139.0,,Autoroute A1 - Saint-Denis,
2025-01-14 00:00:00Z,,50.5,34.8,59.1,69.5,165.7,,Autoroute A1 - Saint-Denis,
2025-01-14 01:00:00Z,,39.9,33.4,57.7,63.6,155.3,,Autoroute A1 - Saint-Denis,
2025-01-14 02:00:00Z,,52.9,41.7,56.3,37.8,114.4,,Autoroute A1 - Saint-Denis,
2025-01-14 03:00:00Z,,49.6,35.6,52.5,42.7,118.0,,Autoroute A1 - Saint-Denis,
2025-01-14 04:00:00Z,,31.2,29.1,50.7,37.8,108.7,,Autoroute A1 - Saint-Denis,
2025-01-14 05:00:00Z,,48.2,30.9,64.2,101.1,219.1,,Autoroute A1 - Saint-Denis,
2025-01-14 06:00:00Z,,64.7,31.2,77.4,173.5,343.5,,Autoroute A1 - Saint-Denis,
2025-01-14 07:00:00Z,,49.8,37.3,76.7,215.1,406.3,,Autoroute A1 - Saint-Denis,
2025-01-14 08:00:00Z,,54.9,34.7,70.1,190.0,361.4,,Autoroute A1 - Saint-Denis,
2025-01-14 09:00:00Z,,66.2,35.0,70.9,180.6,347.8,,Autoroute A1 - Saint-Denis,
2025-01-14 10:00:00Z,,67.1,39.5,71.7,159.5,316.1,,Autoroute A1 - Saint-Denis,
2025-01-14 11:00:00Z,,72.5,36.6,73.6,155.3,311.6,,Autoroute A1 - Saint-Denis,
2025-01-14 12:00:00Z,,76.1,37.3,72.9,148.3,300.3,,Autoroute A1 - Saint-Denis,
2025-01-14 13:00:00Z,,66.6,43.2,75.0,126.8,269.3,,Autoroute A1 - Saint-Denis,
2025-01-14 14:00:00Z,,84.8,50.4,77.7,146.9,303.0,,Autoroute A1 - Saint-Denis,
2025-01-14 15:00:00Z,,67.2,40.7,67.7,110.0,236.3,,Autoroute A1 - Saint-Denis,
2025-01-14 16:00:00Z,,59.0,29.0,65.9,110.0,234.5,,Autoroute A1 - Saint-Denis,
2025-01-14 17:00:00Z,,78.0,43.2,80.5,169.5,340.3,,Autoroute A1 - Saint-Denis,
2025-01-14 18:00:00Z,,85.9,43.8,81.4,198.0,384.9,,Autoroute A1 - Saint-Denis,
2025-01-14 19:00:00Z,,91.1,54.5,83.5,227.4,432.1,,Autoroute A1 - Saint-Denis,
2025-01-14 20:00:00Z,,77.0,52.8,74.9,175.2,343.5,,Autoroute A1 - Saint-Denis,
2025-01-14 21:00:00Z,,70.3,51.6,70.5,129.2,268.6,,Autoroute A1 - Saint-Denis,
2025-01-14 22:00:00Z,,91.5,66.1,71.7,192.0,366.1,,Autoroute A1 - Saint-Denis,
2025-01-14 23:00:00Z,,83.2,66.9,65.7,196.1,366.4,,Autoroute A1 - Saint-Denis,
2025-01-15 00:00:00Z,,81.8,65.2,60.0,156.1,299.3,,Autoroute A1 - Saint-Denis,
2025-01-15 01:00:00Z,,84.2,64.8,57.3,126.0,250.5,,Autoroute A1 - Saint-Denis,
2025-01-15 02:00:00Z,,72.5,60.3,52.0,113.8,226.5,,Autoroute A1 - Saint-Denis,
2025-01-15 03:00:00Z,,62.4,47.4,53.3,115.8,230.9,,Autoroute A1 - Saint-Denis,
2025-01-15 04:00:00Z,,58.8,53.5,52.6,116.2,230.7,,Autoroute A1 - Saint-Denis,
2025-01-15 05:00:00Z,,60.4,53.6,56.3,144.3,277.6,,Autoroute A1 - Saint-Denis,
2025-01-15 06:00:00Z,,79.4,52.2,63.8,218.0,398.1,,Autoroute A1 - Saint-Denis,
2025-01-15 07:00:00Z,,71.3,54.6,66.5,245.7,443.1,,Autoroute A1 - Saint-Denis,
2025-01-15 08:00:00Z,,71.9,53.1,63.9,246.4,441.8,,Autoroute A1 - Saint-Denis,
2025-01-15 09:00:00Z,,69.8,53.5,63.8,260.1,462.6,,Autoroute A1 - Saint-Denis,
2025-01-15 10:00:00Z,,72.5,55.4,57.5,203.8,370.0,,Autoroute A1 - Saint-Denis,
2025-01-15 11:00:00Z,,55.4,43.3,54.6,206.5,371.2,,Autoroute A1 - Saint-Denis,
2025-01-15 12:00:00Z,,66.1,51.3,60.7,215.9,391.7,,Autoroute A1 - Saint-Denis,
2025-01-15 13:00:00Z,,68.8,56.3,58.2,201.1,366.5,,Autoroute A1 - Saint-Denis,
2025-01-15 14:00:00Z,,52.6,47.6,59.6,160.1,305.0,,Autoroute A1 - Saint-Denis,
2025-01-15 15:00:00Z,,30.5,28.5,56.7,128.3,253.3,,Autoroute A1 - Saint-Denis,
2025-01-15 16:00:00Z,,35.2,33.0,57.4,148.0,284.4,,Autoroute A1 - Saint-Denis,
2025-01-15 17:00:00Z,,44.8,33.9,65.6,173.5,331.6,,Autoroute A1 - Saint-Denis,
2025-01-15 18:00:00Z,,24.4,22.9,65.6,144.1,286.6,,Autoroute A1 - Saint-Denis,
2025-01-15 19:00:00Z,,32.3,27.3,61.6,127.9,257.7,,Autoroute A1 - Saint-Denis,
2025-01-15 20:00:00Z,,24.3,,54.5,97.2,203.4,,Autoroute A1 - Saint-Denis,
2025-01-15 21:00:00Z,,24.1,20.9,47.7,75.6,163.7,,Autoroute A1 - Saint-Denis,
2025-01-15 22:00:00Z,,26.9,,47.8,81.2,172.3,,Autoroute A1 - Saint-Denis,
2025-01-15 23:00:00Z,,29.3,27.5,38.5,59.0,129.0,,Autoroute A1 - Saint-Denis,
2025-01-16 00:00:00Z,,30.9,28.5,39.4,62.7,135.4,,Autoroute A1 - Saint-Denis,
2025-01-16 01:00:00Z,,19.7,,37.0,29.4,81.9,,Autoroute A1 - Saint-Denis,
2025-01-16 02:00:00Z,,14.8,,34.2,30.3,80.7,,Autoroute A1 - Saint-Denis,
2025-01-16 03:00:00Z,,18.8,,32.7,27.7,75.3,,Autoroute A1 - Saint-Denis,
2025-01-16 04:00:00Z,,17.3,,34.0,41.2,97.0,,Autoroute A1 - Saint-Denis,
2025-01-16 05:00:00Z,,16.2,14.9,42.5,66.4,144.4,,Autoroute A1 - Saint-Denis,
2025-01-16 06:00:00Z,,18.2,,55.3,131.1,256.4,,Autoroute A1 - Saint-Denis,
2025-01-16 07:00:00Z,,27.4,18.7,56.8,153.4,292.0,,Autoroute A1 - Saint-Denis,
2025-01-16 08:00:00Z,,26.7,20.3,55.7,112.3,227.8,,Autoroute A1 - Saint-Denis,
2025-01-16 09:00:00Z,,36.3,18.1,62.7,94.3,207.3,,Autoroute A1 - Saint-Denis,
2025-01-16 10:00:00Z,,36.2,24.3,62.9,89.8,199.9,,Autoroute A1 - Saint-Denis,
2025-01-16 11:00:00Z,,39.2,19.5,54.6,65.0,154.3,,Autoroute A1 - Saint-Denis,
2025-01-16 12:00:00Z,,41.5,13.3,52.9,61.9,147.7,,Autoroute A1 - Saint-Denis,
2025-01-16 13:00:00Z,,43.2,20.8,48.8,55.6,134.0,,Autoroute A1 - Saint-Denis,
2025-01-16 14:00:00Z,,38.0,15.9,45.1,52.0,124.0,,Autoroute A1 - Saint-Denis,
2025-01-16 15:00:00Z,,41.8,20.4,45.6,51.4,124.4,,Autoroute A1 - Saint-Denis,
2025-01-16 16:00:00Z,,49.1,18.8,48.0,51.5,126.9,,Autoroute A1 - Saint-Denis,
2025-01-16 17:00:00Z,,37.1,22.3,47.1,52.6,127.6,,Autoroute A1 - Saint-Denis,
2025-01-16 18:00:00Z,,28.7,20.1,43.6,41.5,107.4,,Autoroute A1 - Saint-Denis,
2025-01-16 19:00:00Z,,34.5,19.5,42.6,35.8,97.7,,Autoroute A1 - Saint-Denis,
2025-01-16 20:00:00Z,,37.5,20.3,43.7,43.0,109.4,,Autoroute A1 - Saint-Denis,
2025-01-16 21:00:00Z,,27.2,20.3,42.6,38.1,101.0,,Autoroute A1 - Saint-Denis,
2025-01-16 22:00:00Z,,24.2,19.0,37.2,30.7,84.4,,Autoroute A1 - Saint-Denis,
2025-01-16 23:00:00Z,,30.8,17.0,32.5,27.3,74.7,,Autoroute A1 - Saint-Denis,
2025-01-17 00:00:00Z,,29.8,19.5,40.1,34.7,93.0,,Autoroute A1 - Saint-Denis,
2025-01-17 01:00:00Z,,28.5,23.9,44.8,36.8,101.3,,Autoroute A1 - Saint-Denis,
2025-01-17 02:00:00Z,,23.9,23.0,40.2,24.8,78.5,,Autoroute A1 - Saint-Denis,
2025-01-17 03:00:00Z,,,22.2,35.7,24.6,73.7,,Autoroute A1 - Saint-Denis,
2025-01-17 04:00:00Z,,32.1,23.3,44.2,47.2,116.7,,Autoroute A1 - Saint-Denis,
2025-01-17 05:00:00Z,,36.8,34.7,53.5,92.0,193.8,,Autoroute A1 - Saint-Denis,
2025-01-17 06:00:00Z,,38.4,31.9,50.9,100.4,205.4,,Autoroute A1 - Saint-Denis,
2025-01-17 07:00:00Z,,42.3,31.6,50.4,115.4,226.9,,Autoroute A1 - Saint-Denis,
2025-01-17 08:00:00Z,,34.3,31.4,51.9,93.1,198.0,,Autoroute A1 - Saint-Denis,
2025-01-17 09:00:00Z,,39.8,23.3,45.3,95.4,192.0,,Autoroute A1 - Saint-Denis,
2025-01-17 10:00:00Z,,40.4,31.9,46.4,104.6,206.8,,Autoroute A1 - Saint-Denis,
2025-01-17 11:00:00Z,,52.3,29.0,43.5,97.7,193.3,,Autoroute A1 - Saint-Denis,
2025-01-17 12:00:00Z,,54.0,26.8,42.3,92.0,183.4,,Autoroute A1 - Saint-Denis,
2025-01-17 13:00:00Z,,49.9,26.2,45.3,81.8,170.8,,Autoroute A1 - Saint-Denis,
2025-01-17 14:00:00Z,,46.3,26.0,44.7,77.2,163.0,,Autoroute A1 - Saint-Denis,
2025-01-17 15:00:00Z,,43.9,27.9,44.1,79.4,165.8,,Autoroute A1 - Saint-Denis,
2025-01-17 16:00:00Z,,36.9,28.6,45.1,84.6,174.7,,Autoroute A1 - Saint-Denis,
2025-01-17 17:00:00Z,,39.0,30.9,49.2,114.7,224.9,,Autoroute A1 - Saint-Denis,
2025-01-17 18:00:00Z,,36.1,27.6,47.1,78.9,168.1,,Autoroute A1 - Saint-Denis,
2025-01-17 19:00:00Z,,38.4,32.9,44.1,68.9,149.8,,Autoroute A1 - Saint-Denis,
2025-01-17 20:00:00Z,,35.1,30.4,38.6,43.3,105.0,,Autoroute A1 - Saint-Denis,
2025-01-17 21:00:00Z,,37.2,30.4,42.1,59.3,133.0,,Autoroute A1 - Saint-Denis,
2025-01-17 22:00:00Z,,31.6,30.1,38.9,53.2,120.5,,Autoroute A1 - Saint-Denis,
2025-01-17 23:00:00Z,,26.5,21.9,35.9,40.4,97.8,,Autoroute A1 - Saint-Denis,
2025-01-18 00:00:00Z,,28.8,24.9,35.9,36.2,91.4,,Autoroute A1 - Saint-Denis,
2025-01-18 01:00:00Z,,,21.6,29.3,28.2,72.6,,Autoroute A1 - Saint-Denis,
2025-01-18 02:00:00Z,,,23.4,23.6,21.5,56.5,,Autoroute A1 - Saint-Denis,
2025-01-18 03:00:00Z,,24.7,18.5,21.2,21.1,53.5,,Autoroute A1 - Saint-Denis,
2025-01-18 04:00:00Z,,26.0,,25.1,23.0,60.3,,Autoroute A1 - Saint-Denis,
2025-01-18 05:00:00Z,,32.6,29.7,31.0,39.0,90.6,,Autoroute A1 - Saint-Denis,
2025-01-18 06:00:00Z,,32.2,24.4,26.3,27.0,67.6,,Autoroute A1 - Saint-Denis,
2025-01-18 07:00:00Z,,31.5,29.0,34.0,41.0,96.9,,Autoroute A1 - Saint-Denis,
2025-01-18 08:00:00Z,,28.8,26.8,39.2,51.8,118.5,,Autoroute A1 - Saint-Denis,
2025-01-18 09:00:00Z,,41.0,30.6,44.7,67.5,148.3,,Autoroute A1 - Saint-Denis,
2025-01-18 10:00:00Z,,32.3,25.1,32.8,39.9,93.9,,Autoroute A1 - Saint-Denis,
2025-01-18 11:00:00Z,,38.3,30.7,32.9,38.9,92.5,,Autoroute A1 - Saint-Denis,
2025-01-18 12:00:00Z,,39.6,32.4,32.2,34.5,85.1,,Autoroute A1 - Saint-Denis,
2025-01-18 13:00:00Z,,40.8,29.5,35.0,37.9,93.0,,Autoroute A1 - Saint-Denis,
2025-01-18 14:00:00Z,,37.1,25.0,35.7,43.5,102.3,,Autoroute A1 - Saint-Denis,
2025-01-18 15:00:00Z,,45.1,26.2,39.1,48.0,112.8,,Autoroute A1 - Saint-Denis,
2025-01-18 16:00:00Z,,42.9,26.7,39.7,45.3,109.1,,Autoroute A1 - Saint-Denis,
2025-01-18 17:00:00Z,,34.0,27.6,36.1,34.7,89.4,,Autoroute A1 - Saint-Denis,
2025-01-18 18:00:00Z,,41.7,28.0,40.3,46.5,111.5,,Autoroute A1 - Saint-Denis,
2025-01-18 19:00:00Z,,,24.8,39.7,44.9,108.5,,Autoroute A1 - Saint-Denis,
2025-01-18 20:00:00Z,,39.4,28.0,39.1,37.8,97.1,,Autoroute A1 - Saint-Denis,
2025-01-18 21:00:00Z,,43.9,28.8,39.4,46.5,110.8,,Autoroute A1 - Saint-Denis,
2025-01-18 22:00:00Z,,36.6,28.9,46.2,61.3,140.3,,Autoroute A1 - Saint-Denis,
2025-01-18 23:00:00Z,,43.3,36.2,56.5,81.9,182.1,,Autoroute A1 - Saint-Denis,
2025-01-19 00:00:00Z,,45.4,38.7,57.0,91.6,197.6,,Autoroute A1 - Saint-Denis,
2025-01-19 01:00:00Z,,45.3,35.8,54.8,98.5,205.8,,Autoroute A1 - Saint-Denis,
2025-01-19 02:00:00Z,,44.9,38.9,49.8,82.1,175.6,,Autoroute A1 - Saint-Denis,
2025-01-19 03:00:00Z,,36.4,31.6,48.8,49.7,124.9,,Autoroute A1 - Saint-Denis,
2025-01-19 04:00:00Z,,40.0,33.0,49.1,54.0,131.8,,Autoroute A1 - Saint-Denis,
2025-01-19 05:00:00Z,,33.3,30.3,49.2,47.6,122.1,,Autoroute A1 - Saint-Denis,
2025-01-19 06:00:00Z,,40.8,30.1,49.3,55.0,133.4,,Autoroute A1 - Saint-Denis,
2025-01-19 07:00:00Z,,35.4,34.3,50.7,84.2,179.8,,Autoroute A1 - Saint-Denis,
2025-01-19 08:00:00Z,,41.3,35.1,52.2,106.0,214.7,,Autoroute A1 - Saint-Denis,
2025-01-19 09:00:00Z,,52.1,38.4,54.5,143.0,273.6,,Autoroute A1 - Saint-Denis,
2025-01-19 10:00:00Z,,54.0,42.3,52.2,134.1,257.8,,Autoroute A1 - Saint-Denis,
2025-01-19 11:00:00Z,,70.7,48.3,56.0,155.3,294.2,,Autoroute A1 - Saint-Denis,
2025-01-19 12:00:00Z,,67.0,46.7,53.1,144.9,275.3,,Autoroute A1 - Saint-Denis,
2025-01-19 13:00:00Z,,57.6,45.3,53.1,106.1,215.8,,Autoroute A1 - Saint-Denis,
2025-01-19 14:00:00Z,,63.7,48.7,57.3,93.5,200.6,,Autoroute A1 - Saint-Denis,
2025-01-19 15:00:00Z,,53.2,38.5,52.6,66.1,153.9,,Autoroute A1 - Saint-Denis,
2025-01-19 16:00:00Z,,50.9,36.7,56.5,58.6,146.3,,Autoroute A1 - Saint-Denis,
2025-01-19 17:00:00Z,,47.3,38.5,54.5,52.3,134.6,,Autoroute A1 - Saint-Denis,
2025-01-19 18:00:00Z,,55.4,41.6,60.2,97.3,209.5,,Autoroute A1 - Saint-Denis,
2025-01-19 19:00:00Z,,48.2,35.1,59.2,103.8,218.3,,Autoroute A1 - Saint-Denis,
2025-01-19 20:00:00Z,,49.1,42.6,62.0,112.6,234.7,,Autoroute A1 - Saint-Denis,
2025-01-19 21:00:00Z,,55.8,46.8,66.5,82.0,192.2,,Autoroute A1 - Saint-Denis,
2025-01-19 22:00:00Z,,54.4,47.6,61.1,59.0,151.5,,Autoroute A1 - Saint-Denis,
2025-01-19 23:00:00Z,,61.8,54.6,52.6,42.7,118.0,,Autoroute A1 - Saint-Denis,
2025-01-20 00:00:00Z,,57.8,50.4,42.6,22.3,76.8,,Autoroute A1 - Saint-Denis,
2025-01-20 01:00:00Z,,50.7,42.4,42.1,18.6,70.7,,Autoroute A1 - Saint-Denis,
2025-01-20 02:00:00Z,,59.5,51.0,42.4,15.4,66.0,,Autoroute A1 - Saint-Denis,
2025-01-20 03:00:00Z,,56.1,53.0,40.5,12.8,60.2,,Autoroute A1 - Saint-Denis,
2025-01-20 04:00:00Z,,48.9,49.3,42.1,28.8,86.2,,Autoroute A1 - Saint-Denis,
2025-01-20 05:00:00Z,,58.8,47.4,45.0,54.9,129.1,,Autoroute A1 - Saint-Denis,
2025-01-20 06:00:00Z,,54.7,45.1,51.5,76.2,168.4,,Autoroute A1 - Saint-Denis,
2025-01-20 07:00:00Z,,69.2,38.2,51.3,89.1,187.8,,Autoroute A1 - Saint-Denis,
2025-01-20 08:00:00Z,,41.3,31.7,45.4,91.7,185.9,,Autoroute A1 - Saint-Denis,
2025-01-20 09:00:00Z,,50.1,29.1,45.4,105.0,206.4,,Autoroute A1 - Saint-Denis,
2025-01-20 10:00:00Z,,54.7,35.7,46.7,107.9,212.2,,Autoroute A1 - Saint-Denis,
2025-01-20 11:00:00Z,,63.0,30.6,46.4,104.1,205.9,,Autoroute A1 - Saint-Denis,
2025-01-20 12:00:00Z,,60.6,29.0,46.9,90.0,184.9,,Autoroute A1 - Saint-Denis,
2025-01-20 13:00:00Z,,56.2,30.3,46.3,91.7,187.0,,Autoroute A1 - Saint-Denis,
2025-01-20 14:00:00Z,,60.6,31.1,48.5,92.5,190.2,,Autoroute A1 - Saint-Denis,
2025-01-20 15:00:00Z,,59.2,36.0,51.4,100.6,205.7,,Autoroute A1 - Saint-Denis,
2025-01-20 16:00:00Z,,55.0,38.1,49.9,100.7,204.3,,Autoroute A1 - Saint-Denis,
2025-01-20 17:00:00Z,,44.0,32.9,50.5,90.9,189.8,,Autoroute A1 - Saint-Denis,
2025-01-20 18:00:00Z,,47.5,33.7,50.1,97.3,199.3,,Autoroute A1 - Saint-Denis,
2025-01-20 19:00:00Z,,49.0,30.5,47.1,87.5,181.2,,Autoroute A1 - Saint-Denis,
2025-01-20 20:00:00Z,,48.4,33.0,48.3,84.8,178.5,,Autoroute A1 - Saint-Denis,
2025-01-20 21:00:00Z,,49.7,37.1,46.3,73.1,158.2,,Autoroute A1 - Saint-Denis,
2025-01-20 22:00:00Z,,40.6,32.2,44.5,69.0,150.3,,Autoroute A1 - Saint-Denis,
2025-01-20 23:00:00Z,,41.5,29.2,42.9,71.2,152.1,,Autoroute A1 - Saint-Denis,
2025-01-21 00:00:00Z,,41.7,36.0,42.6,67.0,145.2,,Autoroute A1 - Saint-Denis,
2025-01-21 01:00:00Z,,43.7,35.3,39.5,47.9,112.8,,Autoroute A1 - Saint-Denis,
2025-01-21 02:00:00Z,,32.4,31.4,37.8,34.9,91.2,,Autoroute A1 - Saint-Denis,
2025-01-21 03:00:00Z,,36.4,31.5,38.2,37.7,96.0,,Autoroute A1 - Saint-Denis,
2025-01-21 04:00:00Z,,37.8,31.1,36.1,36.0,91.3,,Autoroute A1 - Saint-Denis,
2025-01-21 05:00:00Z,,39.5,36.5,36.9,64.6,136.0,,Autoroute A1 - Saint-Denis,
2025-01-21 06:00:00Z,,66.6,58.1,40.1,84.1,169.0,,Autoroute A1 - Saint-Denis,
2025-01-21 07:00:00Z,,27.8,29.0,37.4,94.9,183.0,,Autoroute A1 - Saint-Denis,
2025-01-21 08:00:00Z,,28.8,23.9,38.3,121.7,224.8,,Autoroute A1 - Saint-Denis,
2025-01-21 09:00:00Z,,44.2,31.9,39.7,137.1,249.9,,Autoroute A1 - Saint-Denis,
2025-01-21 10:00:00Z,,40.0,29.3,39.9,132.3,242.7,,Autoroute A1 - Saint-Denis,
2025-01-21 11:00:00Z,,57.8,31.9,40.3,132.0,242.6,,Autoroute A1 - Saint-Denis,
2025-01-21 12:00:00Z,,72.8,38.4,46.3,141.3,263.0,,Autoroute A1 - Saint-Denis,
2025-01-21 13:00:00Z,,,,44.8,136.4,254.0,,Autoroute A1 - Saint-Denis,
2025-01-21 14:00:00Z,,,,46.2,130.5,246.2,,Autoroute A1 - Saint-Denis,
2025-01-21 15:00:00Z,,,,51.6,134.5,257.8,,Autoroute A1 - Saint-Denis,
2025-01-21 16:00:00Z,,,,52.0,142.3,270.1,,Autoroute A1 - Saint-Denis,
2025-01-21 17:00:00Z,,,,53.6,178.2,326.8,,Autoroute A1 - Saint-Denis,
2025-01-21 18:00:00Z,,,,58.6,211.6,382.9,,Autoroute A1 - Saint-Denis,
2025-01-21 19:00:00Z,,,,52.4,193.9,349.7,,Autoroute A1 - Saint-Denis,
2025-01-21 20:00:00Z,,,,57.2,229.2,408.5,,Autoroute A1 - Saint-Denis,
2025-01-21 21:00:00Z,,,,60.2,206.9,377.4,,Autoroute A1 - Saint-Denis,
2025-01-21 22:00:00Z,,,,58.3,150.7,289.7,,Autoroute A1 - Saint-Denis,
2025-01-21 23:00:00Z,,,,53.8,113.3,227.7,,Autoroute A1 - Saint-Denis,
2025-01-22 00:00:00Z,,,,49.5,92.7,191.7,,Autoroute A1 - Saint-Denis,
2025-01-22 01:00:00Z,,,,46.4,78.0,166.1,,Autoroute A1 - Saint-Denis,
2025-01-22 02:00:00Z,,,,45.4,85.6,176.5,,Autoroute A1 - Saint-Denis,
2025-01-22 03:00:00Z,,,,46.9,87.1,180.3,,Autoroute A1 - Saint-Denis,
2025-01-22 04:00:00Z,,,,51.1,63.8,148.8,,Autoroute A1 - Saint-Denis,
2025-01-22 05:00:00Z,,,,55.8,86.7,189.2,,Autoroute A1 - Saint-Denis,
